Expiration Date,Calls,Last Sale,Net,Bid,Ask,Vol,IV,Delta,Gamma,Open Int,Strike,Puts,Last Sale,Net,Bid,Ask,Vol,IV,Delta,Gamma,Open Int
07/17/2020,SPX200717C02735000,0,0,436.7,439.9,0,0.02,0.9863,0.0002,0,2735.000,SPX200717P02735000,2.37,0,0.9,1.05,0,0.439,-0.0133,0.0002,461
07/17/2020,SPXW200717C02735000,319.5,0,428.9,444.8,0,0.02,0.9714,0.0003,6,2735.000,SPXW200717P02735000,1.45,-0.6,1,1.2,5,0.439,-0.0145,0.0002,242
07/17/2020,SPX200717C02740000,343.65,0,431.7,434.9,0,0.02,0.9861,0.0002,253,2740.000,SPX200717P02740000,1.52,-0.405,0.95,1.1,10,0.4373,-0.0139,0.0002,1305
07/17/2020,SPXW200717C02740000,429.22,0,423.9,439.8,0,0.02,0.9954,0.0001,36,2740.000,SPXW200717P02740000,1.63,0,1.05,1.25,0,0.4355,-0.0149,0.0002,404
07/17/2020,SPX200717C02745000,0,0,426.7,429.9,0,0.02,0.986,0.0002,0,2745.000,SPX200717P02745000,2.02,0,0.95,1.15,0,0.4339,-0.0143,0.0002,205
07/17/2020,SPXW200717C02745000,311.3,0,419,434.9,0,0.02,0.9846,0.0002,1,2745.000,SPXW200717P02745000,1.22,-0.93,1.1,1.25,16,0.4335,-0.0156,0.0002,297
07/17/2020,SPX200717C02750000,302.56,0,421.9,425.1,0,0.02,0.9839,0.0002,2064,2750.000,SPX200717P02750000,1.45,-0.575,1,1.15,35,0.4306,-0.0147,0.0002,13249
07/17/2020,SPXW200717C02750000,337.87,0,414,429.9,0,0.02,0.9939,0.0001,65,2750.000,SPXW200717P02750000,1.22,-1.005,1.1,1.3,91,0.4301,-0.016,0.0002,2842
07/17/2020,SPX200717C02755000,0,0,416.7,420,0,0.02,0.9852,0.0002,0,2755.000,SPX200717P02755000,1.92,0,1,1.2,0,0.4284,-0.0154,0.0002,110
07/17/2020,SPXW200717C02755000,301.4,0,409,424.9,0,0.02,0.9847,0.0002,5,2755.000,SPXW200717P02755000,1.22,-1.08,1.15,1.35,15,0.4276,-0.0166,0.0002,152
07/17/2020,SPX200717C02760000,448.32,0,411.8,415,0,0.02,0.9846,0.0002,195,2760.000,SPX200717P02760000,1.55,-0.625,1.05,1.2,7,0.4249,-0.0158,0.0002,2954
07/17/2020,SPXW200717C02760000,397.84,0,410.8,415.9,0,0.02,0.9851,0.0002,25,2760.000,SPXW200717P02760000,1.27,-1.08,1.2,1.35,18,0.4241,-0.017,0.0002,703
07/17/2020,SPX200717C02765000,0,0,406.4,410.4,0,0.02,0.9844,0.0002,1,2765.000,SPX200717P02765000,3.1,0,1.1,1.25,0,0.4213,-0.0162,0.0002,213
07/17/2020,SPXW200717C02765000,363.6,0,406,411.1,0,0.02,0.9829,0.0002,1,2765.000,SPXW200717P02765000,1.35,-1.075,1.2,1.4,61,0.4218,-0.0177,0.0002,210
07/17/2020,SPX200717C02770000,397.1,0,401.9,405.1,0,0.02,0.9833,0.0002,1081,2770.000,SPX200717P02770000,2.17,0,1.1,1.3,0,0.4191,-0.0169,0.0002,925
07/17/2020,SPXW200717C02770000,290.5,0,400.9,406.1,0,0.02,0.9832,0.0002,41,2770.000,SPXW200717P02770000,1.57,-0.93,1.25,1.4,1,0.4181,-0.0181,0.0002,306
07/17/2020,SPX200717C02775000,345.95,0,396.9,400.1,0,0.02,0.9831,0.0002,363,2775.000,SPX200717P02775000,1.27,-1.105,1.15,1.3,30,0.4167,-0.0175,0.0002,3095
07/17/2020,SPXW200717C02775000,383.21,0,391.9,402.4,0,0.02,0.9801,0.0002,42,2775.000,SPXW200717P02775000,1.5,-1.1,1.3,1.5,4,0.4154,-0.0188,0.0002,418
07/17/2020,SPX200717C02780000,295.3,0,391.9,395.2,0,0.02,0.9824,0.0002,444,2780.000,SPX200717P02780000,2.44,0.015,1.2,1.35,1,0.4141,-0.0182,0.0002,1245
07/17/2020,SPXW200717C02780000,380.78,0,391.1,396.2,0,0.02,0.9814,0.0002,92,2780.000,SPXW200717P02780000,2,-0.675,1.35,1.55,1,0.4128,-0.0194,0.0002,253
07/17/2020,SPX200717C02785000,0,0,386.9,390.2,0,0.02,0.9822,0.0002,0,2785.000,SPX200717P02785000,2.95,0,1.2,1.4,0,0.4104,-0.0187,0.0002,249
07/17/2020,SPXW200717C02785000,327.1,0,382.2,392.2,0,0.02,0.9865,0.0002,4,2785.000,SPXW200717P02785000,2.65,0,1.35,1.55,0,0.4101,-0.0202,0.0002,451
07/17/2020,SPX200717C02790000,280,0,382,385.3,0,0.02,0.981,0.0002,561,2790.000,SPX200717P02790000,1.37,-1.255,1.25,1.45,10,0.4067,-0.0191,0.0002,733
07/17/2020,SPXW200717C02790000,266.9,0,381.2,386.3,0,0.02,0.98,0.0002,27,2790.000,SPXW200717P02790000,1.62,-1.23,1.4,1.6,23,0.4073,-0.0209,0.0002,760
07/17/2020,SPX200717C02795000,407.76,0,377.1,380.3,0,0.02,0.9803,0.0002,0,2795.000,SPX200717P02795000,3.15,0,1.3,1.45,0,0.4039,-0.0198,0.0002,1052
07/17/2020,SPXW200717C02795000,262,0,376.1,381.3,0,0.02,0.9803,0.0002,3,2795.000,SPXW200717P02795000,1.65,-1.3,1.45,1.65,53,0.4044,-0.0216,0.0003,438
07/17/2020,SPX200717C02800000,359.61,0,372.1,375.3,0,0.02,0.98,0.0002,8913,2800.000,SPX200717P02800000,1.47,-1.305,1.35,1.5,1062,0.4011,-0.0206,0.0003,30146
07/17/2020,SPXW200717C02800000,370,14.1,371.2,376.4,3,0.02,0.979,0.0003,163,2800.000,SPXW200717P02800000,1.67,-1.38,1.5,1.7,145,0.4015,-0.0223,0.0003,1345
07/17/2020,SPX200717C02805000,327.81,0,367.1,370.4,0,0.02,0.9793,0.0003,3,2805.000,SPX200717P02805000,1.5,-1.375,1.4,1.55,7,0.3982,-0.0213,0.0003,936
07/17/2020,SPXW200717C02805000,367.29,0,366.4,371.4,0,0.02,0.9778,0.0003,2,2805.000,SPXW200717P02805000,2.37,0,1.55,1.75,0,0.3993,-0.0233,0.0003,155
07/17/2020,SPX200717C02810000,322,0,362.1,365.4,0,0.02,0.9791,0.0003,667,2810.000,SPX200717P02810000,1.99,-1.01,1.4,1.6,1,0.3953,-0.0221,0.0003,1483
07/17/2020,SPXW200717C02810000,328.17,0,357.3,367.6,0,0.02,0.9955,0.0001,46,2810.000,SPXW200717P02810000,3.51,0,1.6,1.8,0,0.3962,-0.024,0.0003,334
07/17/2020,SPX200717C02815000,304.91,0,357.2,360.5,0,0.02,0.9778,0.0003,36,2815.000,SPX200717P02815000,1.82,-1.28,1.45,1.65,4,0.3922,-0.0228,0.0003,771
07/17/2020,SPXW200717C02815000,357.52,0,356.5,361.5,0,0.02,0.9763,0.0003,8,2815.000,SPXW200717P02815000,1.9,-1.5,1.65,1.85,6,0.393,-0.0248,0.0003,182
07/17/2020,SPX200717C02820000,300.51,0,352.2,355.5,0,0.02,0.9776,0.0003,224,2820.000,SPX200717P02820000,1.9,-1.3,1.5,1.7,162,0.3891,-0.0236,0.0003,1846
07/17/2020,SPXW200717C02820000,326.52,0,351.4,356.6,0,0.02,0.976,0.0003,53,2820.000,SPXW200717P02820000,1.99,-1.51,1.7,1.9,4,0.3906,-0.0258,0.0003,561
07/17/2020,SPX200717C02825000,317.64,-13.46,347.3,350.6,1,0.02,0.9763,0.0003,2509,2825.000,SPX200717P02825000,1.87,-1.43,1.55,1.75,51,0.3877,-0.0249,0.0003,8768
07/17/2020,SPXW200717C02825000,252.18,0,342.7,352.6,0,0.02,0.992,0.0001,56,2825.000,SPXW200717P02825000,2.05,-1.55,1.8,2,59,0.3881,-0.0268,0.0003,826
07/17/2020,SPX200717C02830000,318.7,0,342.4,345.6,0,0.02,0.9755,0.0003,361,2830.000,SPX200717P02830000,1.97,-1.43,1.6,1.8,1,0.3845,-0.0257,0.0003,863
07/17/2020,SPXW200717C02830000,323.83,-2.77,337.6,347.9,1,0.02,0.9904,0.0002,47,2830.000,SPXW200717P02830000,2.62,-1.13,1.85,2,5,0.3847,-0.0276,0.0003,197
07/17/2020,SPX200717C02835000,236.81,0,337.6,340.7,0,0.02,0.9737,0.0003,162,2835.000,SPX200717P02835000,2.02,-1.48,1.7,1.85,2,0.3811,-0.0265,0.0003,510
07/17/2020,SPXW200717C02835000,247.66,0,332.6,342.9,0,0.02,0.9903,0.0002,40,2835.000,SPXW200717P02835000,2.2,-1.7,1.9,2.1,4,0.3828,-0.0289,0.0003,174
07/17/2020,SPX200717C02840000,310.36,-6.09,332.5,335.7,1,0.02,0.9738,0.0003,254,2840.000,SPX200717P02840000,1.87,-1.83,1.75,1.95,13,0.3793,-0.0278,0.0003,1324
07/17/2020,SPXW200717C02840000,323.66,0,327.9,337.8,0,0.02,0.9887,0.0002,89,2840.000,SPXW200717P02840000,3.05,0,2,2.2,0,0.3793,-0.0298,0.0004,194
07/17/2020,SPX200717C02845000,269.54,0,327.5,330.8,0,0.02,0.973,0.0003,2,2845.000,SPX200717P02845000,2.17,-1.63,1.8,2,3,0.3758,-0.0286,0.0004,186
07/17/2020,SPXW200717C02845000,223.8,0,326.8,331.9,0,0.02,0.971,0.0004,5,2845.000,SPXW200717P02845000,2.3,-1.9,2.05,2.25,16,0.3771,-0.0311,0.0004,549
07/17/2020,SPX200717C02850000,306.57,0,322.6,325.9,0,0.02,0.9717,0.0004,6127,2850.000,SPX200717P02850000,2,-1.95,1.9,2.05,206,0.3738,-0.03,0.0004,26920
07/17/2020,SPXW200717C02850000,327.6,0,317.9,328.1,0,0.02,0.9863,0.0002,890,2850.000,SPXW200717P02850000,2.3,-2,2.15,2.35,130,0.3748,-0.0324,0.0004,1944
07/17/2020,SPX200717C02855000,275.2,0,317.7,320.9,0,0.02,0.9708,0.0004,1,2855.000,SPX200717P02855000,2.4,-1.7,1.95,2.15,1,0.3709,-0.0311,0.0004,505
07/17/2020,SPXW200717C02855000,296.62,-5.68,313,323.2,3,0.02,0.9847,0.0002,9,2855.000,SPXW200717P02855000,3.6,-0.9,2.2,2.4,2,0.3724,-0.0338,0.0004,306
07/17/2020,SPX200717C02860000,290.76,-6.24,312.8,316.1,1,0.02,0.9689,0.0004,1200,2860.000,SPX200717P02860000,3.2,-1.1,2,2.2,5,0.3679,-0.0322,0.0004,1441
07/17/2020,SPXW200717C02860000,267.5,0,308.3,318.1,0,0.02,0.9832,0.0003,82,2860.000,SPXW200717P02860000,2.5,-2.2,2.3,2.45,1,0.3699,-0.0352,0.0004,401
07/17/2020,SPX200717C02865000,218.3,0,308,311.1,0,0.02,0.9675,0.0004,173,2865.000,SPX200717P02865000,4.9,0,2.1,2.3,0,0.3655,-0.0337,0.0004,179
07/17/2020,SPXW200717C02865000,286.5,-6.1,303.2,313.4,3,0.02,0.9816,0.0003,12,2865.000,SPXW200717P02865000,4.3,-0.6,2.4,2.55,40,0.3673,-0.0366,0.0004,101
07/17/2020,SPX200717C02870000,275.97,0,303,306.2,0,0.02,0.9666,0.0004,157,2870.000,SPX200717P02870000,3.25,0,2.2,2.35,0,0.3629,-0.0351,0.0004,1339
07/17/2020,SPXW200717C02870000,199.3,0,302.3,307.2,0,0.02,0.9651,0.0004,67,2870.000,SPXW200717P02870000,4,0,2.5,2.65,0,0.3646,-0.038,0.0005,614
07/17/2020,SPX200717C02875000,258.26,0,298,301.3,0,0.02,0.9656,0.0004,1952,2875.000,SPX200717P02875000,3.27,-1.53,2.3,2.45,255,0.3603,-0.0365,0.0005,8113
07/17/2020,SPXW200717C02875000,254.2,0,297.4,302.3,0,0.02,0.9636,0.0005,164,2875.000,SPXW200717P02875000,2.97,-2.23,2.55,2.75,7,0.3617,-0.0394,0.0005,342
07/17/2020,SPX200717C02880000,286.2,0,292.8,296.7,0,0.02,0.9641,0.0005,306,2880.000,SPX200717P02880000,5.23,0.23,2.4,2.55,2,0.3576,-0.038,0.0005,866
07/17/2020,SPXW200717C02880000,277.59,-0.61,288.7,298.4,1,0.02,0.9776,0.0003,85,2880.000,SPXW200717P02880000,3.08,-2.32,2.7,2.85,3,0.3605,-0.0416,0.0005,166
07/17/2020,SPX200717C02885000,282.98,0,288.3,291.5,0,0.02,0.9621,0.0005,3,2885.000,SPX200717P02885000,5.3,0.1,2.5,2.65,7,0.3553,-0.0397,0.0005,881
07/17/2020,SPXW200717C02885000,285.42,0,287.5,292.6,0,0.02,0.9607,0.0005,14,2885.000,SPXW200717P02885000,3,-2.65,2.8,2.95,60,0.3574,-0.043,0.0005,91
07/17/2020,SPX200717C02890000,198,0,282.8,286.9,0,0.02,0.9621,0.0005,357,2890.000,SPX200717P02890000,2.72,-2.68,2.6,2.75,28,0.3535,-0.0417,0.0005,956
07/17/2020,SPXW200717C02890000,269,0,278.8,288.9,0,0.02,0.9732,0.0004,120,2890.000,SPXW200717P02890000,3.3,-2.6,2.9,3.1,14,0.3543,-0.0446,0.0005,267
07/17/2020,SPX200717C02895000,259.9,-3.5,278.4,281.7,3,0.02,0.9596,0.0005,4,2895.000,SPX200717P02895000,2.8,-2.8,2.7,2.85,2,0.3503,-0.0433,0.0005,459
07/17/2020,SPXW200717C02895000,182.52,0,277.9,282.8,0,0.02,0.9566,0.0005,27,2895.000,SPXW200717P02895000,3.5,-2.6,3,3.2,31,0.3531,-0.047,0.0006,2565
07/17/2020,SPX200717C02900000,266.98,8.38,273.2,277.1,29,0.02,0.958,0.0005,11814,2900.000,SPX200717P02900000,2.95,-2.85,2.8,3,1295,0.3482,-0.0453,0.0006,28238
07/17/2020,SPXW200717C02900000,253.2,-5.9,269.1,279.1,36,0.02,0.9694,0.0004,363,2900.000,SPXW200717P02900000,3.4,-2.9,3.1,3.4,198,0.3497,-0.0486,0.0006,1886
07/17/2020,SPX200717C02905000,251,-2.8,268.8,272,20,0.02,0.9549,0.0006,104,2905.000,SPX200717P02905000,3.24,-2.81,2.95,3.1,10,0.3459,-0.0474,0.0006,477
07/17/2020,SPXW200717C02905000,226.75,0,264.2,274.2,0,0.02,0.9678,0.0005,16,2905.000,SPXW200717P02905000,3.81,-2.79,3.3,3.5,46,0.3481,-0.0511,0.0006,256
07/17/2020,SPX200717C02910000,257.31,8.21,263.9,267.1,1,0.02,0.9533,0.0006,233,2910.000,SPX200717P02910000,6.83,0,3,3.3,0,0.3425,-0.049,0.0006,600
07/17/2020,SPXW200717C02910000,262.74,13.09,265.2,266.6,85,0.02,0.9495,0.0006,180,2910.000,SPXW200717P02910000,5.3,-1.55,3.4,3.7,7,0.3446,-0.0527,0.0006,243
07/17/2020,SPX200717C02915000,186.05,0,259.1,262.4,0,0.02,0.9502,0.0006,49,2915.000,SPX200717P02915000,5.94,0,3.2,3.4,0,0.3409,-0.0516,0.0006,345
07/17/2020,SPXW200717C02915000,164.6,0,260.3,261.7,0,0.02,0.9478,0.0006,13,2915.000,SPXW200717P02915000,4.3,-2.8,3.6,3.8,3,0.3427,-0.0553,0.0007,215
07/17/2020,SPX200717C02920000,177.05,0,254.1,257.4,0,0.02,0.9495,0.0006,387,2920.000,SPX200717P02920000,5.06,-1.74,3.3,3.6,12,0.3391,-0.0542,0.0007,3470
07/17/2020,SPXW200717C02920000,229.55,-10.65,255.5,256.9,23,0.02,0.9452,0.0007,66,2920.000,SPXW200717P02920000,4.3,-3.1,3.7,4,12,0.3407,-0.0579,0.0007,142
07/17/2020,SPX200717C02925000,259.2,0,249.8,251.6,0,0.02,0.9493,0.0007,2273,2925.000,SPX200717P02925000,4.2,-2.9,3.5,3.7,249,0.3354,-0.056,0.0007,5815
07/17/2020,SPXW200717C02925000,230.25,0,250.7,252.1,0,0.02,0.9426,0.0007,102,2925.000,SPXW200717P02925000,4.2,-3.5,3.9,4.2,13,0.3385,-0.0605,0.0007,340
07/17/2020,SPX200717C02930000,149.06,0,245.1,246.8,0,0.02,0.946,0.0007,307,2930.000,SPX200717P02930000,5.42,-1.98,3.6,3.9,10,0.3342,-0.0591,0.0007,3964
07/17/2020,SPXW200717C02930000,249.14,0,245.9,247.3,0,0.02,0.9399,0.0007,300,2930.000,SPXW200717P02930000,4.8,-3.2,4.1,4.4,13,0.3362,-0.0632,0.0007,361
07/17/2020,SPX200717C02935000,150.25,0,240.2,242,0,0.02,0.9437,0.0007,798,2935.000,SPX200717P02935000,6.25,-1.45,3.8,4.1,1,0.3319,-0.0619,0.0007,1519
07/17/2020,SPXW200717C02935000,239.2,13.05,241,242.5,1,0.02,0.9376,0.0008,40,2935.000,SPXW200717P02935000,5.2,-3.15,4.3,4.6,31,0.3345,-0.0663,0.0008,283
07/17/2020,SPX200717C02940000,211.17,0,235.4,237.1,0,0.02,0.9414,0.0007,198,2940.000,SPX200717P02940000,5.6,-2.4,4,4.3,3,0.3294,-0.0646,0.0008,759
07/17/2020,SPXW200717C02940000,214.84,-6.61,236.3,237.7,5,0.02,0.9344,0.0008,111,2940.000,SPXW200717P02940000,4.9,-3.8,4.5,4.8,20,0.3326,-0.0695,0.0008,349
07/17/2020,SPX200717C02945000,223.25,0,230.6,232.3,0,0.02,0.9385,0.0008,42,2945.000,SPX200717P02945000,7.3,-1,4.2,4.5,33,0.3276,-0.0679,0.0008,1125
07/17/2020,SPXW200717C02945000,229.49,0,231.5,232.9,0,0.02,0.9316,0.0008,22,2945.000,SPXW200717P02945000,10.07,1.07,4.7,5,3,0.3304,-0.0727,0.0008,309
07/17/2020,SPX200717C02950000,218.91,7.41,225.9,227.6,13,0.02,0.9347,0.0008,8060,2950.000,SPX200717P02950000,4.52,-4.18,4.4,4.7,1802,0.3256,-0.0712,0.0009,23976
07/17/2020,SPXW200717C02950000,208.31,-3.94,226.6,228.1,7,0.02,0.9292,0.0008,1934,2950.000,SPXW200717P02950000,5.15,-4.25,4.9,5.2,195,0.3282,-0.0759,0.0009,2690
07/17/2020,SPX200717C02955000,212.2,5.35,221.1,222.8,2,0.02,0.9317,0.0009,48,2955.000,SPX200717P02955000,8.4,0,4.6,4.9,0,0.3234,-0.0745,0.0009,722
07/17/2020,SPXW200717C02955000,223.5,0,221.9,223.4,0,0.02,0.9254,0.0009,969,2955.000,SPXW200717P02955000,7.22,-2.58,5.1,5.5,56,0.3264,-0.0797,0.0009,481
07/17/2020,SPX200717C02960000,207.87,5.67,216.2,218,3,0.02,0.9292,0.0009,493,2960.000,SPX200717P02960000,5.13,-4.27,4.8,5.2,105,0.321,-0.0779,0.0009,3755
07/17/2020,SPXW200717C02960000,201.3,-1.7,217.2,218.6,1,0.02,0.922,0.0009,71,2960.000,SPXW200717P02960000,7.95,-2.25,5.4,5.7,33,0.3238,-0.083,0.0009,397
07/17/2020,SPX200717C02965000,152.22,0,211.5,213.3,0,0.02,0.9252,0.0009,221,2965.000,SPX200717P02965000,7.5,-2.3,5.1,5.4,169,0.3191,-0.0818,0.001,1193
07/17/2020,SPXW200717C02965000,197.78,-0.67,212.5,213.9,28,0.02,0.9181,0.001,20,2965.000,SPXW200717P02965000,8.5,-2.1,5.7,6,2,0.3217,-0.0868,0.001,446
07/17/2020,SPX200717C02970000,199.99,6.94,206.7,208.5,1,0.02,0.9221,0.001,198,2970.000,SPX200717P02970000,5.95,-4.25,5.3,5.7,14,0.317,-0.0857,0.001,1021
07/17/2020,SPXW200717C02970000,189.79,-4.06,207.7,209.2,5,0.02,0.9146,0.001,231,2970.000,SPXW200717P02970000,6.4,-4.6,5.9,6.3,98,0.32,-0.0911,0.001,778
07/17/2020,SPX200717C02975000,182.16,0,202.1,203.8,0,0.02,0.9176,0.001,5276,2975.000,SPX200717P02975000,5.8,-4.85,5.6,6,93,0.3147,-0.0897,0.001,5878
07/17/2020,SPXW200717C02975000,190.17,0.87,203,204.4,3,0.02,0.9111,0.001,214,2975.000,SPXW200717P02975000,6.9,-4.6,6.2,6.6,207,0.3181,-0.0954,0.0011,761
07/17/2020,SPX200717C02980000,189.17,5.27,197.4,199.1,1,0.02,0.9135,0.0011,774,2980.000,SPX200717P02980000,8.79,-2.31,5.9,6.3,35,0.3129,-0.0942,0.0011,1367
07/17/2020,SPXW200717C02980000,181.11,-3.64,198.3,199.8,7,0.02,0.9066,0.0011,155,2980.000,SPXW200717P02980000,6.92,-5.03,6.5,6.9,374,0.3159,-0.0998,0.0011,312
07/17/2020,SPX200717C02985000,190.98,0,192.7,194.4,0,0.02,0.9093,0.0011,66,2985.000,SPX200717P02985000,7.27,-4.28,6.2,6.6,6,0.3108,-0.0987,0.0011,1535
07/17/2020,SPXW200717C02985000,176.51,-3.74,193.7,195.1,6,0.02,0.9021,0.0011,90,2985.000,SPXW200717P02985000,10.3,-2.15,6.9,7.2,9,0.3136,-0.1042,0.0012,190
07/17/2020,SPX200717C02990000,177.6,2.75,187.9,189.7,1,0.02,0.9055,0.0012,319,2990.000,SPX200717P02990000,7.7,-4.35,6.5,6.9,58,0.309,-0.1036,0.0012,3072
07/17/2020,SPXW200717C02990000,174.94,0,189,190,0,0.02,0.8995,0.0012,142,2990.000,SPXW200717P02990000,8.68,-4.22,7.2,7.6,56,0.3117,-0.1091,0.0012,350
07/17/2020,SPX200717C02995000,166.24,0,183.3,185,0,0.02,0.9007,0.0012,437,2995.000,SPX200717P02995000,9.45,-3.1,6.8,7.2,1,0.3065,-0.1083,0.0012,1029
07/17/2020,SPXW200717C02995000,165.65,-5.65,184.5,185.4,12,0.02,0.8941,0.0012,61,2995.000,SPXW200717P02995000,11.52,-1.98,7.6,7.9,119,0.31,-0.1144,0.0013,292
07/17/2020,SPX200717C03000000,161.28,-4.62,178.7,180.4,260,0.02,0.8955,0.0013,17250,3000.000,SPX200717P03000000,7.43,-5.62,7.2,7.6,1905,0.3044,-0.1134,0.0013,31251
07/17/2020,SPXW200717C03000000,175.65,8.8,179.8,180.7,28,0.1288,0.9971,0.0001,1038,3000.000,SPXW200717P03000000,8.18,-5.82,7.9,8.3,551,0.3076,-0.1194,0.0013,2138
07/17/2020,SPX200717C03005000,184.75,0,174.1,175.8,0,0,0.8902,0.0013,131,3005.000,SPX200717P03005000,14.85,0,7.6,7.9,0,0.3025,-0.1189,0.0013,260
07/17/2020,SPXW200717C03005000,156.72,0,175.2,176.1,0,0.1635,0.9829,0.0005,115,3005.000,SPXW200717P03005000,10.17,-4.43,8.3,8.7,34,0.3055,-0.1249,0.0013,364
07/17/2020,SPX200717C03010000,171.15,0,169.5,171.2,0,0.1387,0.993,0.0003,2000,3010.000,SPX200717P03010000,11.51,-2.69,7.9,8.3,2,0.3,-0.1242,0.0014,807
07/17/2020,SPXW200717C03010000,160.1,0,170.7,171.6,0,0.1775,0.9708,0.0007,151,3010.000,SPXW200717P03010000,13.64,-1.56,8.8,9.1,68,0.3037,-0.1308,0.0014,806
07/17/2020,SPX200717C03015000,175.61,0,164.9,166.6,0,0.1638,0.9782,0.0006,500,3015.000,SPX200717P03015000,10.84,-4.01,8.3,8.7,2,0.2982,-0.1303,0.0014,1104
07/17/2020,SPXW200717C03015000,159.74,6.09,166,167,2,0.1859,0.9602,0.0009,208,3015.000,SPXW200717P03015000,11.12,-4.68,9.2,9.6,42,0.3017,-0.1367,0.0015,221
07/17/2020,SPX200717C03020000,126.39,0,160.3,162,0,0.1752,0.9662,0.0009,972,3020.000,SPX200717P03020000,9.05,-6.4,8.8,9.2,18,0.2961,-0.1364,0.0015,2066
07/17/2020,SPXW200717C03020000,155.38,6.13,161.5,162.5,5,0.1915,0.9503,0.0011,129,3020.000,SPXW200717P03020000,11.18,-5.32,9.6,10,152,0.2994,-0.1428,0.0015,1536
07/17/2020,SPX200717C03025000,150,0,155.8,157.5,0,0.1823,0.9553,0.0011,4881,3025.000,SPX200717P03025000,9.48,-6.62,9.2,9.6,170,0.2938,-0.1427,0.0016,8518
07/17/2020,SPXW200717C03025000,130.57,-14.38,157,157.9,9,0.1962,0.9401,0.0012,294,3025.000,SPXW200717P03025000,11,-6.15,10.1,10.5,13,0.2973,-0.1493,0.0016,376
07/17/2020,SPX200717C03030000,124.1,0,151.3,153,0,0.1869,0.9452,0.0012,216,3030.000,SPX200717P03030000,11.37,-5.38,9.7,10.1,12,0.2922,-0.1498,0.0016,1253
07/17/2020,SPXW200717C03030000,134.57,-6.08,152.5,153.4,1,0.1995,0.9303,0.0013,157,3030.000,SPXW200717P03030000,12.8,-5.05,10.6,11,174,0.295,-0.1558,0.0016,481
07/17/2020,SPX200717C03035000,145.65,10.35,146.8,148.5,1,0.1917,0.9339,0.0014,844,3035.000,SPX200717P03035000,10.45,-7,10.2,10.6,11,0.2898,-0.1566,0.0017,1273
07/17/2020,SPXW200717C03035000,153.4,0,148.1,149,0,0.2023,0.92,0.0015,141,3035.000,SPXW200717P03035000,13.5,-5.1,11.1,11.6,16,0.293,-0.1628,0.0017,236
07/17/2020,SPX200717C03040000,125.08,-6.02,142.3,144,1,0.195,0.9231,0.0015,7591,3040.000,SPX200717P03040000,14.82,-3.43,10.7,11.2,542,0.2877,-0.1638,0.0017,6720
07/17/2020,SPXW200717C03040000,127.54,-4.61,143.6,144.5,6,0.2049,0.9094,0.0016,408,3040.000,SPXW200717P03040000,14.07,-5.23,11.7,12.1,30,0.2906,-0.1699,0.0017,703
07/17/2020,SPX200717C03045000,144.02,0,137.9,139.5,0,0.1973,0.9125,0.0016,590,3045.000,SPX200717P03045000,13,-5.95,11.2,11.7,118,0.2853,-0.1712,0.0018,509
07/17/2020,SPXW200717C03045000,122.65,-5.25,139.2,140.1,1,0.2066,0.899,0.0017,219,3045.000,SPXW200717P03045000,12.55,-7.55,12.2,12.7,292,0.2888,-0.1778,0.0018,201
07/17/2020,SPX200717C03050000,125.6,3,133.4,135.1,35,0.1998,0.9009,0.0018,38825,3050.000,SPX200717P03050000,12.15,-7.6,11.8,12.3,2299,0.2835,-0.1793,0.0019,41013
07/17/2020,SPXW200717C03050000,121.12,-2.63,134.8,135.7,16,0.2076,0.8887,0.0018,467,3050.000,SPXW200717P03050000,14.08,-6.87,12.8,13.3,641,0.2868,-0.1857,0.0019,1924
07/17/2020,SPX200717C03055000,124.75,6.3,129,130.7,2,0.2015,0.8894,0.0019,992,3055.000,SPX200717P03055000,14.62,-6.03,12.4,12.9,344,0.281,-0.1873,0.002,1847
07/17/2020,SPXW200717C03055000,113.71,-5.89,130.4,131.3,1,0.2089,0.8775,0.0019,149,3055.000,SPXW200717P03055000,13.75,-8.05,13.4,13.9,90,0.2845,-0.1938,0.0019,265
07/17/2020,SPX200717C03060000,120.45,6.15,124.7,126.3,2,0.2024,0.8782,0.002,8274,3060.000,SPX200717P03060000,13.6,-7.9,13,13.5,194,0.279,-0.1959,0.002,5093
07/17/2020,SPXW200717C03060000,110.15,-5.35,126.1,127,4,0.2092,0.8668,0.0021,394,3060.000,SPXW200717P03060000,20.4,-2.3,14.1,14.6,69,0.282,-0.202,0.002,367
07/17/2020,SPX200717C03065000,132.96,0,120.3,122,0,0.2027,0.867,0.0022,505,3065.000,SPX200717P03065000,14.3,-8.1,13.7,14.3,17,0.2763,-0.2045,0.0021,897
07/17/2020,SPXW200717C03065000,116.29,4.89,121.8,122.7,2,0.2098,0.8551,0.0022,246,3065.000,SPXW200717P03065000,16.87,-6.78,14.8,15.3,76,0.2799,-0.2109,0.0021,280
07/17/2020,SPX200717C03070000,98.11,-8.09,116,117.6,16,0.2033,0.8548,0.0023,858,3070.000,SPX200717P03070000,15.58,-7.77,14.4,15,47,0.2741,-0.2137,0.0022,1155
07/17/2020,SPXW200717C03070000,101.99,-5.41,117.5,118.4,6,0.2098,0.8435,0.0023,194,3070.000,SPXW200717P03070000,17.9,-6.7,15.5,16,643,0.2775,-0.2199,0.0021,1155
